route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,shape_id
G1,G1S100_007-GAU,Gautxori,G1S100_007-GAU,LAKUA / ABETXUKO,0,sha-dcabd232
G1,G1S100_008-GAU,Gautxori,G1S100_008-GAU,LAKUA / ABETXUKO,0,sha-dcabd232
G1,G1S100_009-GAU,Gautxori,G1S100_009-GAU,LAKUA / ABETXUKO,0,sha-dcabd232
G1,G1S100_010-GAU,Gautxori,G1S100_010-GAU,LAKUA / ABETXUKO,0,sha-dcabd232
G1,G1S100_011-GAU,Gautxori,G1S100_011-GAU,LAKUA / ABETXUKO,0,sha-dcabd232
G2,G2S102_001-GAU,Gautxori,G2S102_001-GAU,ADURTZA / SALBURUA,0,sha-6acd5df4
G2,G2S102_003-GAU,Gautxori,G2S102_003-GAU,ADURTZA / SALBURUA,0,sha-6acd5df4
G2,G2S102_005-GAU,Gautxori,G2S102_005-GAU,ADURTZA / SALBURUA,0,sha-6acd5df4
G2,G2S102_007-GAU,Gautxori,G2S102_007-GAU,ADURTZA / SALBURUA,0,sha-6acd5df4
G2,G2S102_009-GAU,Gautxori,G2S102_009-GAU,ADURTZA / SALBURUA,0,sha-6acd5df4
G2,G2S102_011-GAU,Gautxori,G2S102_011-GAU,ADURTZA / SALBURUA,0,sha-6acd5df4
G2,G2S102_013-GAU,Gautxori,G2S102_013-GAU,ADURTZA / SALBURUA,0,sha-6acd5df4
G3,G3S103_001-GAU,Gautxori,G3S103_001-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_002-GAU,Gautxori,G3S103_002-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_003-GAU,Gautxori,G3S103_003-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_004-GAU,Gautxori,G3S103_004-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_005-GAU,Gautxori,G3S103_005-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_006-GAU,Gautxori,G3S103_006-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_007-GAU,Gautxori,G3S103_007-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_008-GAU,Gautxori,G3S103_008-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_009-GAU,Gautxori,G3S103_009-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_010-GAU,Gautxori,G3S103_010-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G3,G3S103_011-GAU,Gautxori,G3S103_011-GAU,ARMENTIA / ZABALGANA,0,sha-338c8c04
G4,G4S104_001-GAU,Gautxori,G4S104_001-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_002-GAU,Gautxori,G4S104_002-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_003-GAU,Gautxori,G4S104_003-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_004-GAU,Gautxori,G4S104_004-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_005-GAU,Gautxori,G4S104_005-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_006-GAU,Gautxori,G4S104_006-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_007-GAU,Gautxori,G4S104_007-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_008-GAU,Gautxori,G4S104_008-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_009-GAU,Gautxori,G4S104_009-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_010-GAU,Gautxori,G4S104_010-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G4,G4S104_011-GAU,Gautxori,G4S104_011-GAU,SANSOMENDI / LAKUA,0,sha-e860e081
G6,G6S102_0010-GAU,Gautxori,G6S102_0010-GAU,SALBURUA / ARANBIZKARRA,0,sha-54831a49
G6,G6S102_0012-GAU,Gautxori,G6S102_0012-GAU,SALBURUA / ARANBIZKARRA,0,sha-54831a49
G6,G6S102_0014-GAU,Gautxori,G6S102_0014-GAU,SALBURUA / ARANBIZKARRA,0,sha-54831a49
G6,G6S102_002-GAU,Gautxori,G6S102_002-GAU,SALBURUA / ARANBIZKARRA,0,sha-54831a49
G6,G6S102_004-GAU,Gautxori,G6S102_004-GAU,SALBURUA / ARANBIZKARRA,0,sha-54831a49
G6,G6S102_006-GAU,Gautxori,G6S102_006-GAU,SALBURUA / ARANBIZKARRA,0,sha-54831a49
G6,G6S102_008-GAU,Gautxori,G6S102_008-GAU,SALBURUA / ARANBIZKARRA,0,sha-54831a49
10,L10S1_001-SAB,Sabados,L10S1_001-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_004-DOM,Domingos,L10S1_004-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_007-DOM,Domingos,L10S1_007-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_007-LAB,Laborables,L10S1_007-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_008-SAB,Sabados,L10S1_008-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_011-SAB,Sabados,L10S1_011-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_012-DOM,Domingos,L10S1_012-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_015-DOM,Domingos,L10S1_015-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_016-LAB,Laborables,L10S1_016-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_018-SAB,Sabados,L10S1_018-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_020-DOM,Domingos,L10S1_020-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_021-SAB,Sabados,L10S1_021-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_023-DOM,Domingos,L10S1_023-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_023-LAB,Laborables,L10S1_023-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_028-DOM,Domingos,L10S1_028-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_028-SAB,Sabados,L10S1_028-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_031-DOM,Domingos,L10S1_031-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_031-SAB,Sabados,L10S1_031-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_032-LAB,Laborables,L10S1_032-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_036-DOM,Domingos,L10S1_036-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_038-SAB,Sabados,L10S1_038-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_039-DOM,Domingos,L10S1_039-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_039-LAB,Laborables,L10S1_039-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_041-SAB,Sabados,L10S1_041-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_044-DOM,Domingos,L10S1_044-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_047-DOM,Domingos,L10S1_047-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_048-LAB,Laborables,L10S1_048-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_048-SAB,Sabados,L10S1_048-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_051-SAB,Sabados,L10S1_051-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_052-DOM,Domingos,L10S1_052-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_055-DOM,Domingos,L10S1_055-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_055-LAB,Laborables,L10S1_055-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_058-SAB,Sabados,L10S1_058-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_060-DOM,Domingos,L10S1_060-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_061-SAB,Sabados,L10S1_061-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_063-DOM,Domingos,L10S1_063-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_064-LAB,Laborables,L10S1_064-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_068-DOM,Domingos,L10S1_068-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_068-SAB,Sabados,L10S1_068-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_071-DOM,Domingos,L10S1_071-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_071-LAB,Laborables,L10S1_071-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_071-SAB,Sabados,L10S1_071-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_076-DOM,Domingos,L10S1_076-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_078-SAB,Sabados,L10S1_078-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_079-DOM,Domingos,L10S1_079-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_080-LAB,Laborables,L10S1_080-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_081-SAB,Sabados,L10S1_081-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_084-DOM,Domingos,L10S1_084-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_087-DOM,Domingos,L10S1_087-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_087-LAB,Laborables,L10S1_087-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_088-SAB,Sabados,L10S1_088-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_091-SAB,Sabados,L10S1_091-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_092-DOM,Domingos,L10S1_092-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_096-LAB,Laborables,L10S1_096-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_098-SAB,Sabados,L10S1_098-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_101-SAB,Sabados,L10S1_101-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_103-LAB,Laborables,L10S1_103-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_108-SAB,Sabados,L10S1_108-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_111-SAB,Sabados,L10S1_111-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_112-LAB,Laborables,L10S1_112-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_118-SAB,Sabados,L10S1_118-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_119-LAB,Laborables,L10S1_119-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_121-SAB,Sabados,L10S1_121-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_128-LAB,Laborables,L10S1_128-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_135-LAB,Laborables,L10S1_135-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_144-LAB,Laborables,L10S1_144-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_151-LAB,Laborables,L10S1_151-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_160-LAB,Laborables,L10S1_160-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_167-LAB,Laborables,L10S1_167-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_176-LAB,Laborables,L10S1_176-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S1_181-LAB,Laborables,L10S1_181-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S1_188-LAB,Laborables,L10S1_188-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_001-DOM,Domingos,L10S2_001-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_003-SAB,Sabados,L10S2_003-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_006-DOM,Domingos,L10S2_006-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_009-DOM,Domingos,L10S2_009-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_009-LAB,Laborables,L10S2_009-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_010-SAB,Sabados,L10S2_010-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_013-SAB,Sabados,L10S2_013-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_014-DOM,Domingos,L10S2_014-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_017-DOM,Domingos,L10S2_017-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_018-LAB,Laborables,L10S2_018-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_020-SAB,Sabados,L10S2_020-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_022-DOM,Domingos,L10S2_022-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_023-SAB,Sabados,L10S2_023-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_025-DOM,Domingos,L10S2_025-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_025-LAB,Laborables,L10S2_025-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_030-DOM,Domingos,L10S2_030-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_030-SAB,Sabados,L10S2_030-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_033-DOM,Domingos,L10S2_033-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_033-SAB,Sabados,L10S2_033-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_034-LAB,Laborables,L10S2_034-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_038-DOM,Domingos,L10S2_038-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_040-SAB,Sabados,L10S2_040-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_041-DOM,Domingos,L10S2_041-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_041-LAB,Laborables,L10S2_041-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_043-SAB,Sabados,L10S2_043-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_046-DOM,Domingos,L10S2_046-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_049-DOM,Domingos,L10S2_049-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_050-LAB,Laborables,L10S2_050-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_050-SAB,Sabados,L10S2_050-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_053-SAB,Sabados,L10S2_053-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_054-DOM,Domingos,L10S2_054-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_057-DOM,Domingos,L10S2_057-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_057-LAB,Laborables,L10S2_057-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_060-SAB,Sabados,L10S2_060-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_062-DOM,Domingos,L10S2_062-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_063-SAB,Sabados,L10S2_063-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_065-DOM,Domingos,L10S2_065-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_066-LAB,Laborables,L10S2_066-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_070-DOM,Domingos,L10S2_070-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_070-SAB,Sabados,L10S2_070-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_073-DOM,Domingos,L10S2_073-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_073-LAB,Laborables,L10S2_073-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_073-SAB,Sabados,L10S2_073-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_078-DOM,Domingos,L10S2_078-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_080-SAB,Sabados,L10S2_080-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_081-DOM,Domingos,L10S2_081-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_082-LAB,Laborables,L10S2_082-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_083-SAB,Sabados,L10S2_083-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_086-DOM,Domingos,L10S2_086-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_089-DOM,Domingos,L10S2_089-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_089-LAB,Laborables,L10S2_089-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_090-SAB,Sabados,L10S2_090-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_093-SAB,Sabados,L10S2_093-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_094-DOM,Domingos,L10S2_094-DOM,LARREIN / CATEDRAL,0,sha-32cdd02b
10,L10S2_098-LAB,Laborables,L10S2_098-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_100-SAB,Sabados,L10S2_100-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_103-SAB,Sabados,L10S2_103-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_105-LAB,Laborables,L10S2_105-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_110-SAB,Sabados,L10S2_110-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_113-SAB,Sabados,L10S2_113-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_114-LAB,Laborables,L10S2_114-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_120-SAB,Sabados,L10S2_120-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_121-LAB,Laborables,L10S2_121-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_123-SAB,Sabados,L10S2_123-SAB,ALDAIA / PRADO,0,sha-1478c074
10,L10S2_130-LAB,Laborables,L10S2_130-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_137-LAB,Laborables,L10S2_137-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_146-LAB,Laborables,L10S2_146-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_153-LAB,Laborables,L10S2_153-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_162-LAB,Laborables,L10S2_162-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_169-LAB,Laborables,L10S2_169-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S2_178-LAB,Laborables,L10S2_178-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S2_183-LAB,Laborables,L10S2_183-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_002-SAB,Sabados,L10S3_002-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_003-DOM,Domingos,L10S3_003-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_005-SAB,Sabados,L10S3_005-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_008-DOM,Domingos,L10S3_008-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_011-DOM,Domingos,L10S3_011-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_011-LAB,Laborables,L10S3_011-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_012-SAB,Sabados,L10S3_012-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_015-SAB,Sabados,L10S3_015-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_016-DOM,Domingos,L10S3_016-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_019-DOM,Domingos,L10S3_019-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_020-LAB,Laborables,L10S3_020-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_022-SAB,Sabados,L10S3_022-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_024-DOM,Domingos,L10S3_024-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_025-SAB,Sabados,L10S3_025-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_027-DOM,Domingos,L10S3_027-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_027-LAB,Laborables,L10S3_027-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_032-DOM,Domingos,L10S3_032-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_032-SAB,Sabados,L10S3_032-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_035-DOM,Domingos,L10S3_035-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_035-SAB,Sabados,L10S3_035-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_036-LAB,Laborables,L10S3_036-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_040-DOM,Domingos,L10S3_040-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_042-SAB,Sabados,L10S3_042-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_043-DOM,Domingos,L10S3_043-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_043-LAB,Laborables,L10S3_043-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_045-SAB,Sabados,L10S3_045-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_048-DOM,Domingos,L10S3_048-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_051-DOM,Domingos,L10S3_051-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_052-LAB,Laborables,L10S3_052-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_052-SAB,Sabados,L10S3_052-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_055-SAB,Sabados,L10S3_055-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_056-DOM,Domingos,L10S3_056-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_059-DOM,Domingos,L10S3_059-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_059-LAB,Laborables,L10S3_059-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_062-SAB,Sabados,L10S3_062-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_064-DOM,Domingos,L10S3_064-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_065-SAB,Sabados,L10S3_065-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_067-DOM,Domingos,L10S3_067-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_068-LAB,Laborables,L10S3_068-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_072-DOM,Domingos,L10S3_072-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_072-SAB,Sabados,L10S3_072-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_075-DOM,Domingos,L10S3_075-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_075-LAB,Laborables,L10S3_075-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_075-SAB,Sabados,L10S3_075-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_080-DOM,Domingos,L10S3_080-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_082-SAB,Sabados,L10S3_082-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_083-DOM,Domingos,L10S3_083-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_084-LAB,Laborables,L10S3_084-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_085-SAB,Sabados,L10S3_085-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_088-DOM,Domingos,L10S3_088-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_091-DOM,Domingos,L10S3_091-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_091-LAB,Laborables,L10S3_091-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_092-SAB,Sabados,L10S3_092-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_095-SAB,Sabados,L10S3_095-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_100-LAB,Laborables,L10S3_100-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_102-SAB,Sabados,L10S3_102-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_105-SAB,Sabados,L10S3_105-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_107-LAB,Laborables,L10S3_107-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_112-SAB,Sabados,L10S3_112-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_115-SAB,Sabados,L10S3_115-SAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_116-LAB,Laborables,L10S3_116-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_122-SAB,Sabados,L10S3_122-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_123-LAB,Laborables,L10S3_123-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_132-LAB,Laborables,L10S3_132-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_139-LAB,Laborables,L10S3_139-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_148-LAB,Laborables,L10S3_148-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_155-LAB,Laborables,L10S3_155-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_164-LAB,Laborables,L10S3_164-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_171-LAB,Laborables,L10S3_171-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S3_180-LAB,Laborables,L10S3_180-LAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S3_185-LAB,Laborables,L10S3_185-LAB,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S4_002-DOM,Domingos,L10S4_002-DOM,LARREIN / ALDAIA,1,sha-026e3270
10,L10S4_004-SAB,Sabados,L10S4_004-SAB,LARREIN / ALDAIA,1,sha-026e3270
10,L10S4_005-DOM,Domingos,L10S4_005-DOM,ALDAIA / LARREIN,0,sha-f2407c7c
10,L10S4_006-LAB,Laborables,L10S4_006-LAB,LARREIN / ALDAIA,1,sha-026e3270
